 1
junk
 1118      | 1,3-hexadiene (trans)                                                                              | f
 1120      | G-nonanoic lactone                                                                                 | f
 1123      | Trans-2-heptenal                                                                                   | f
 1125      | Isopropyltoluene                                                                                   | f
 1127      | 7-Hexadecene                                                                                       | f
 1133      | A-dimethylindane                                                                                   | f
 1134      | B-dimethylindane                                                                                   | f
 1135      | C-dimethylindane                                                                                   | f
 1136      | D-dimethylindane                                                                                   | f
 1153      | 3-methyl-2-pentene                                                                                 | f
 1161      | Propyltoluene                                                                                      | f
 1165      | Carbon monoxide                                                                                    | t
 1166      | Carbon dioxide                                                                                     | t
 1167      | 2-Methylfluorene                                                                                   | f
 1168      | Methylphenanthrene                                                                                 | f
 1169      | Dimethylphenanthrenes                                                                              | f
 1170      | Triphenylene                                                                                       | f
 1171      | Benzobfluoranthene                                                                                 | f
 1172      | Benzoghifluoranthene                                                                               | f
 1173      | Cyclopentacdpyrene                                                                                 | f
 1174      | Benzofluoranthenes                                                                                 | f
 1183      | Organic carbon I                                                                                   | f
 1190      | Elemental carbon II                                                                                | f
 1194      | Undecanoic-g-lactone                                                                               | f
 1253      | A-dimethylphenanthrene                                                                             | f
 1254      | A-Methylbiphenyl                                                                                   | f
 1255      | A-methylfluorene                                                                                   | f
 1256      | A-methylphenanthrene                                                                               | f
 1257      | A-MePyMeFl                                                                                         | f
 1265      | A-trimethylnaphthalene                                                                             | f
 1266      | B-dimethylphenanthrene                                                                             | f
 1267      | B-Methylbiphenyl                                                                                   | f
 1268      | B-methylfluorene                                                                                   | f
 1269      | B-methylphenanthrene                                                                               | f
 1270      | B-Methylpyrene                                                                                     | f
 1275      | Benzo(b+j+k)fluoranthene                                                                           | f
 1280      | B-MePyMeFl                                                                                         | f
 1281      | Benzonaphthothiophene                                                                              | f
 1288      | C-dimethylphenanthrene                                                                             | f
 1289      | C-Methylbiphenyl                                                                                   | f
 1290      | C-methylfluorene                                                                                   | f
 1293      | 1-MeFl+C-MePyFl                                                                                    | f
 1296      | C-MePyMeFl                                                                                         | f
 1298      | C-trimethylnaphthalene                                                                             | f
 1301      | D-dimethylphenanthrene                                                                             | f
 1302      | D-Methylpyrene                                                                                     | f
 1312      | D-MePyMeFl                                                                                         | f
 1313      | D-Trimethylnaphthalene                                                                             | f
 1314      | E-dimethylphenanthrene                                                                             | f
 1315      | E-Methylpyrene                                                                                     | f
 1316      | 1-ethyl-2-methylnaphthalene                                                                        | f
 1317      | 2-ethyl-1-methylnaphthalene                                                                        | f
 1320      | E-trimethylnaphthalene                                                                             | f
 1321      | F-Methylpyrene                                                                                     | f
 1325      | F-trimethylnaphthalene                                                                             | f
 1326      | G-Methylpyrene                                                                                     | f
 1328      | H-Trimethylnaphthalene                                                                             | f
 1330      | J-trimethylnaphthalene                                                                             | f
 1352      | 1,2,8-trimethylnaphthalene                                                                         | f
 1357      | Nitro-benzo(a)anthracene                                                                           | f
 1387      | 18a(H),21(H)-22,29,30-Trisnorhopane                                                                | f
 1390      | 17a(H),18a(H),21(H)-28,30-Bisnorhopane                                                             | f
 1391      | 17a(H),21(H)-30-Norhopane , also noted as ab30nh                                                   | f
 1392      | 17(H),21a(H)-30-Norhopane , also noted as ba30nh                                                   | f
 1393      | 18a(H),21(H)-30-Norneohopane                                                                       | f
 1396      | 17(H),21a(H)-hopane , also noted as bahop                                                          | f
 1397      | 22S-17a(H),21(H)-30-Homohopane , also noted as sabhhp                                              | f
 1398      | 22R-17a(H),21(H)-30-Homohopane , also noted as rabhhp                                              | f
 1402      | 22S-17a(H),21(H)-30,31,32-Trisomohopane                                                            | f
 1407      | C27-20S-13a(H),17(H)-diasterane                                                                    | f
 1408      | C27-20R-13a(H),17(H)-diasterane                                                                    | f
 1409      | C28-20S-13(H),17a(H)-diasterane                                                                    | f
 1410      | C29-20R-13a(H),17(H)-diasterane                                                                    | f
 1411      | C27-20S5a(H),14a(H)-cholestane                                                                     | f
 1413      | C27-20S5a(H),14(H),17(H)-cholestane , also noted as c27sbc                                         | f
 1415      | Ster45+40(cholestane)u                                                                             | f
 1416      | C28-20S5a(H),14a(H),17a(H)-ergostane                                                               | f
 1418      | Ergostane , also noted as ergos                                                                    | f
 1423      | Steroid-m , also noted as sterom                                                                   | f
 1437      | 4-ethyl-syringol-TMS , also noted as e4syrg                                                        | f
 1438      | 4-ethyl-guaiacol-TMS , also noted as e4gucl                                                        | f
 1460      | Propylgyaiacol                                                                                     | f
 1461      | B-trimethylnaphthalene                                                                             | f
 1462      | p-Tolualdehyde                                                                                     | f
 1463      | 2,3-Butanedione                                                                                    | f
 1464      | Methylglyoxal                                                                                      | f
 1465      | 1-Dodecene                                                                                         | f
 1466      | 1-Tridecene                                                                                        | f
 1467      | o-Tolualdehyde                                                                                     | f
 1468      | 2,5-Dimethylaldehyde                                                                               | f
 1469      | 2,2-Dimethyl-3-ethylpentane                                                                        | f
 1470      | Cyclohexane, 1-ethyl-4-methyl-, cis                                                                | f
 1471      | 4-ethylheptane                                                                                     | f
 1472      | Cis,trans,cis-1,2,3-Trimethylcyclohexane                                                           | f
 1473      | Cyclohexane, 1-methyl-3-(1-methylethyl)-                                                           | f
 1474      | trans-1-methyl-3-propylcyclohexane                                                                 | f
 1475      | Cis-1-methyl-3-propylcyclohexane                                                                   | f
 1476      | 1-isopropyl-2-methylcyclohexane                                                                    | f
 1477      | Cyclohexane, 1,2,4-trimethyl-, (1,2,4)-                                                            | f
 1478      | 1-ethyl-trans-3-methylcyclohexane                                                                  | f
 1479      | Bicyclo3.3.1nonane                                                                                 | f
 1480      | Cis,cis,cis-1,2,3-trimethylcyclohexane                                                             | f
 1481      | 3,3-diethylpentane                                                                                 | f
 1482      | Trans octahydro Indene                                                                             | f
 1484      | Cyclohexane, 1-ethyl-2,3-dimethyl                                                                  | f
 1485      | Cyclohexane, 1,1,2,3-tetramethyl                                                                   | f
 1486      | Cyclohexane, 1-methyl-4-propyl, trans                                                              | f
 1487      | Nonane, 3-ethyl                                                                                    | f
 1488      | Heptane, 2,3,4-trimethyl                                                                           | f
 1489      | Cyclohexane, 1,2,3-trimethyl, cct                                                                  | f
 1490      | 1-methyl-2-propyl cyclopentane                                                                     | f
 1491      | Cyclohexane, 1,3-diethyl, cis                                                                      | f
 1492      | 4-ethyl Nonane                                                                                     | f
 1493      | 4,6-dimethyl decane                                                                                | f
 1494      | 2,8-dimethyl decane                                                                                | f
 1495      | 2,9-dimethyl decane                                                                                | f
 1496      | 1,2,3-trimethyl-5-ethyl benzene                                                                    | f
 1497      | 2,7-dimethyl decane                                                                                | f
 1498      | Cyclohexane, 1,2-diethyl, trans                                                                    | f
 1499      | Cyclohexane, 1,3-diethyl, trans                                                                    | f
 1500      | Cyclohexane, 1-methyl-4-propyl, cis                                                                | f
 1501      | u-Paraffin, C10                                                                                    | f
 1502      | u-Paraffin, C9                                                                                     | f
 1503      | c-Paraffin, C10                                                                                    | f
 1504      | i-Paraffin, C10                                                                                    | f
 1505      | i-Paraffin, C11                                                                                    | f
 1506      | u-Paraffin, C11                                                                                    | f
 1507      | u-Paraffin, C12                                                                                    | f
 1508      | c-Paraffin, C11                                                                                    | f
 1509      | 2,3-Dimethyl decane                                                                                | f
 1510      | 2,4-dimethyl decane                                                                                | f
 1511      | 2,5-dimethyl decane                                                                                | f
 1512      | decahydro-2-methyl naphthalene                                                                     | f
 1513      | 2-methyl dodecane                                                                                  | f
 1514      | 3-methyl dodecane                                                                                  | f
 1515      | 5-methyl dodecane                                                                                  | f
 1516      | 4-methyl dodecane                                                                                  | f
 1517      | 5-ethyl decane                                                                                     | f
 1518      | 3,6-dimethyl decane                                                                                | f
 1519      | 1-Decene, 8-ethyl                                                                                  | f
 1520      | 4,7-dimethyl decane                                                                                | f
 1521      | 3,7-dimethyl decane                                                                                | f
 1522      | 3,8-dimethyl decane                                                                                | f
 1523      | 5-ethyl nonane                                                                                     | f
 1524      | i-Paraffin,C13                                                                                     | f
 1525      | Cyclohexane, 1,2-diethyl, cis                                                                      | f
 1526      | Undecane, 3-ethyl                                                                                  | f
 1527      | Cyclohexane, 1,4-diethyl, trans                                                                    | f
 1528      | Undecane, 5-ethyl                                                                                  | f
 1529      | Cyclohexane, 1,4-diethyl, cis                                                                      | f
 1530      | Undecane, 2,6,10-trimethyl                                                                         | f
 1531      | c-Paraffin, C12                                                                                    | f
 1532      | u-Paraffin, C13                                                                                    | f
 1533      | i-Paraffin, C12                                                                                    | f
 1535      | Cyclohexane, 1,2,4-trimethyl-                                                                      | f
 1536      | Cyclopentane, 1-ethyl-3-methyl-, cis-                                                              | f
 1537      | cis,trans,cis-1,2,3-trimethyl Cyclopentane                                                         | f
 1538      | Cyclopentane, (1-methylethyl)-                                                                     | f
 1539      | Hexane, 2,4-dimethyl                                                                               | f
 1540      | Cis,trans,cis-1,2,4-trimethyl Cyclopentane                                                         | f
 1541      | 1,3-diethyl, trans cyclopentane                                                                    | f
 1542      | c-Paraffin, C7                                                                                     | f
 1543      | i-Paraffin, C7                                                                                     | f
 1544      | c-Paraffin, C8                                                                                     | f
 1545      | u-Paraffin, C8                                                                                     | f
 1546      | 4-Ethyloctane                                                                                      | f
 1547      | p-xylene, 2-propyl-                                                                                | f
 1548      | 5-propyl-m-xylene                                                                                  | f
 1549      | Cyclohexane, 2-ethyl-1,3-dimethyl                                                                  | f
 1550      | 4,5-dimethyl decane                                                                                | f
 1551      | Cyclohexane, 1-methyl-2-propyl, trans                                                              | f
 1552      | 3,5-dimethyl decane                                                                                | f
 1553      | c-Paraffin, C9                                                                                     | f
 1554      | 4-propyl-o-xylene                                                                                  | f
 1555      | 4-propyl-m-xylene                                                                                  | f
 1556      | 1,3-Diethyl-4-methylbenzene                                                                        | f
 1557      | 4,7-dimethyl-2,3,dihydro-1-h-indenes                                                               | f
 1558      | 3,5-Diethyltoluene                                                                                 | f
 1560      | Unknown C10 Aromatics                                                                              | f
 1561      | Dimethyl indan                                                                                     | f
 1562      | 1-ethyl-2,4,5-trimethyl benzene                                                                    | f
 1563      | Toluene, 3,4-diethyl-                                                                              | f
 1564      | 1-ethyl-2,3,5-trimethyl benzene                                                                    | f
 1565      | 2-ethyl-1,3,4-trimethyl benzene                                                                    | f
 1566      | Dimethyl, isopropyl benzene                                                                        | f
 1567      | Unknown C11 aromatics                                                                              | f
 1569      | Ethyl isopropyl benzene                                                                            | f
 1572      | 2-ethyl-mesitylene                                                                                 | f
 1573      | 1,2-dimethyl-3-propyl benzene                                                                      | f
 1574      | 1,3-diethyl-2-methyl benzene                                                                       | f
 1575      | 2-ethenyl-1,4-dimethyl benzene                                                                     | f
 1576      | 1,3-dimethyl-2-propyl benzene                                                                      | f
 1577      | 1,2-dimethyl-4-ethenyl benzene                                                                     | f
 1578      | Cyclopentane, 1,2,4-trimethyl-, (1.alpha.,2.alpha.,4.beta.)-                                       | f
 1579      | Cyclohexane, 1-ethyl-2,4-dimethyl                                                                  | f
 1580      | Cyclohexane, 1-methyl-2-propyl, cis                                                                | f
 1581      | 3-ethyl-1,2,4-trimethyl benzene                                                                    | f
 1582      | Unknown C12 Aromatics                                                                              | f
 1583      | 4-ethyl decane                                                                                     | f
 1584      | 1-Decene, 6-ethyl                                                                                  | f
 1585      | 1-Decene, 4-ethyl                                                                                  | f
 1586      | Trans-1-ethyl-2-methyl-cyclopentane                                                                | f
 1587      | 2,6-Dimethyl-1-heptene                                                                             | f
 1588      | 1,1,3,3-Tetramethylcyclopentane                                                                    | f
 1589      | Hexane, 3-ethyl-3-methyl-                                                                          | f
 1590      | Cis-1,1,3,4-tetramethylcyclopentane                                                                | f
 1591      | 1-Nonene, 7-methyl                                                                                 | f
 1592      | Bicyclo3.2.1octane                                                                                 | f
 1593      | i-Paraffin, C9                                                                                     | f
 1594      | Cis-1,2,trans-1,4-1,2,4-trimethylcyclohexane                                                       | f
 1595      | N-heneicosane                                                                                      | f
 1596      | N-docosane                                                                                         | f
 1597      | n-Tricosane                                                                                        | f
 1598      | n-Tetracosane                                                                                      | f
 1599      | n-Pentacosane                                                                                      | f
 1600      | N-hexacosane                                                                                       | f
 1601      | N-heptacosane                                                                                      | f
 1602      | n-octacosane                                                                                       | f
 1603      | n-Nonacosane                                                                                       | f
 1604      | n-Triacontane                                                                                      | f
 1605      | N-hentriacontane                                                                                   | f
 1606      | Dotriacontane                                                                                      | f
 1607      | n-Tritriacontane                                                                                   | f
 1608      | n-Tetratriacontane                                                                                 | f
 1609      | Methylfluoranthene                                                                                 | f
 1610      | Benzokfluoranthene                                                                                 | f
 1611      | 1,8-Naphthalic anhydride                                                                           | f
 1612      | Methylguaicol                                                                                      | f
 1613      | Ethylguaicol                                                                                       | f
 1614      | 4-hydroxy-3-methoxy-benzoate; methyl vanillate                                                     | f
 1615      | Coniferaldehyde                                                                                    | f
 1616      | Propiovanillone                                                                                    | f
 1617      | Octanoic acid                                                                                      | f
 1618      | Nonanoic acid                                                                                      | f
 1619      | Undecanoic acid                                                                                    | f
 1620      | Heptadecanoic acid                                                                                 | f
 1621      | Pentacosanoic acid                                                                                 | f
 1622      | Hexacosanoic acid                                                                                  | f
 1623      | Octanedioic acid                                                                                   | f
 1624      | Decanedioic acid                                                                                   | f
 1625      | Palmitoleic acid                                                                                   | f
 1626      | 9-Octadecenoic acid                                                                                | f
 1628      | Pimaric acid                                                                                       | f
 1629      | Sandaracopimaric acid                                                                              | f
 1630      | Isopimaric acid                                                                                    | f
 1631      | Benzocaine                                                                                         | f
 1632      | Sitostenone                                                                                        | f
 1633      | Guaicyl acetone                                                                                    | f
 1634      | Homovanillic Acid                                                                                  | f
 1635      | Vanillin                                                                                           | f
 1636      | Heptacosanoic acid                                                                                 | f
 1637      | Octacosanoic acid                                                                                  | f
 1638      | Triacontanoic acid                                                                                 | f
 1639      | Nonacosanoic acid                                                                                  | f
 1640      | Alpha-Amyrin                                                                                       | f
 1641      | Beta-Amyrin                                                                                        | f
 1642      | Glycerol Monopalmitate                                                                             | f
 1643      | Glycerol monooleate                                                                                | f
 1644      | 1,2,3-Trimethoxybenzene                                                                            | f
 1645      | 1-(4-hydroxy-3,5-dimethoxyphenyl)-ethanone; acetosyringone                                         | f
 1646      | Sinapinaldehyde                                                                                    | f
 1647      | n-Pentatriacontane                                                                                 | f
 1649      | 3-Ethylpentene                                                                                     | f
 1650      | Danitol                                                                                            | f
 1651      | 2-Butene                                                                                           | f
 1652      | Methylindane                                                                                       | f
 1654      | Cis-2-Nonene                                                                                       | f
 1655      | t-1-Butyl-2-Methylbenzene                                                                          | f
 1656      | 2-Butanone, 3,3-dimethyl-                                                                          | f
 1658      | Undecanal                                                                                          | f
 1659      | Dodecanal                                                                                          | f
 1660      | Tridecanal                                                                                         | f
 1661      | Tetradecanal                                                                                       | f
 1662      | Pentadecanal                                                                                       | f
 1663      | Hexadecanal                                                                                        | f
 1664      | Heptadecanal                                                                                       | f
 1665      | 2-Nonanone                                                                                         | f
 1666      | 2-Undecanone                                                                                       | f
 1667      | 2-Tridecanone                                                                                      | f
 1668      | 2-Pentadecanone                                                                                    | f
 1669      | 2-tetradecanone                                                                                    | f
 1670      | Furfural                                                                                           | f
 1671      | 2-Decenal                                                                                          | f
 1672      | 2-undecenal                                                                                        | f
 1673      | Heptanoic acid                                                                                     | f
 1674      | Heptadecan-2-one                                                                                   | f
 1675      | 5-butyldihydro-2(3H)-furanone                                                                      | f
 1676      | 5-pentyldihydro-2(3H)-furanone                                                                     | f
 1677      | 5-hexyldihydro-2(3H)-furanone                                                                      | f
 1678      | 5-ethyldihydro-2(3H)-furanone                                                                      | f
 1679      | 5-propyldihydro-2(3H)-furanone                                                                     | f
 1680      | Nitrite                                                                                            | f
 1681      | Squalene                                                                                           | f
 1683      | 9,12-Octadecadienoic acid                                                                          | f
 1684      | 5-heptyldihydro-2(3H)-furanone                                                                     | f
 1685      | 5-octyldihydro-2(3H)-furanone                                                                      | f
 1686      | 5-nonyldihydro-2(3H)-furanone                                                                      | f
 1687      | 5-decyldihydro-2(3H)-furanone                                                                      | f
 1688      | 5-undecyldihydro-2(3H)-furanone                                                                    | f
 1689      | 5-dodecyldihydro-2(3H)-furanone                                                                    | f
 1690      | 2,6,10-Trimethyldodecane; farnesane                                                                | f
 1691      | Norfarnesane                                                                                       | f
 1692      | 2,6,10-trimethyltridecane                                                                          | f
 1693      | Norpristane                                                                                        | f
 1694      | N-Nonylcyclohexane                                                                                 | f
 1695      | Decylcyclohexane,                                                                                  | f
 1696      | C2-fluorenes                                                                                       | f
 1697      | 3-methylphenanthrene                                                                               | f
 1698      | 2-methylanthracene                                                                                 | f
 1699      | 9-methylphenanthrene                                                                               | f
 1700      | C2-MW 178 PAH                                                                                      | f
 1701      | C3-MW 178 PAH                                                                                      | f
 1702      | Acephenanthrylene                                                                                  | f
 1703      | C1-MW 202 PAH                                                                                      | f
 1704      | Pristane                                                                                           | f
 1705      | Phytane                                                                                            | f
 1706      | C3-naphthalenes                                                                                    | f
 1707      | C4-naphthalenes                                                                                    | f
 1708      | N-Pentadecylcyclohexane                                                                            | f
 1709      | 8B,13a-dimethyl-14B-n-butylpodocarpane                                                             | f
 1710      | 8B,13a-dimethyl-14B-3-methylbutylpodocarpane                                                       | f
 1711      | M- & p-tolualdehyde                                                                                | f
 1712      | 2,5-Dimethylbenzaldehyde                                                                           | f
 1713      | 1-Indanone                                                                                         | f
 1714      | Dibenzothiophene                                                                                   | f
 1715      | Dibenzothiazine                                                                                    | f
 1716      | Undecylcyclohexane                                                                                 | f
 1717      | Dodecylcyclohexane                                                                                 | f
 1718      | tridecylcyclohexane                                                                                | f
 1719      | N-tetradecyIcyclohexane                                                                            | f
 1720      | C1-MW 228 PAH                                                                                      | f
 1721      | C1-MW 226 PAH                                                                                      | f
 1722      | Benzojfluoranthene                                                                                 | f
 1723      | Indeno1,2,3-cdfluoranthene                                                                         | f
 1724      | 22,29,30-trisnorneohopane                                                                          | f
 1725      | 17a(H),21B(H),29-norhopane                                                                         | f
 1726      | 17a(H),21B(H)-hopane                                                                               | f
 1727      | Octadecanedioic acid                                                                               | f
 1728      | Nonadecanedioic acid                                                                               | f
 1729      | Methylbenzoic acid                                                                                 | f
 1730      | HexadecyIcyclohexane                                                                               | f
 1731      | Heptadecylcyclohexane                                                                              | f
 1732      | octadecylcyclohexane                                                                               | f
 1733      | Nonadecylcyclohexane                                                                               | f
 1734      | Eicosylcyclohexane                                                                                 | f
 1735      | Heneicosylcyclohexane                                                                              | f
 1736      | 20S-13B(H),17a(H)-diacholestane                                                                    | f
 1737      | 20R-13B(H),17a(H)-diacholestane                                                                    | f
 1738      | 17a(H)-22,29,30-trisnorhopane                                                                      | f
 1739      | 22R&S,17a(H),21B(H)-30-homohopane                                                                  | f
 1740      | 22R&S,17a(H),21B(H)-30-bishomohopane                                                               | f
 1741      | 20R-5a(H),14B(H),17B(H)-cholestane                                                                 | f
 1742      | 20S-5a(H),14B(H),17B(H)-cholestane                                                                 | f
 1743      | 20R-5a(H),14a(H),17a(H)-cholestane                                                                 | f
 1744      | 20R&S-5a(H),14B(H),17B(H)-ergostane                                                                | f
 1745      | 20R&S-5a(H),14B(H),17B(H)-sitostane                                                                | f
 1746      | P-diethylbenzene & n-butylbenzene                                                                  | f
 1747      | 2-methylfuraldehyde                                                                                | f
 1748      | Hydroxymethylfurfural                                                                              | f
 1749      | 3,4-dimethoxybenzoic acid; veratric acid                                                           | f
 1750      | 1,2-dimethoxy-4-methyl benzene                                                                     | f
 1751      | 2-oxobutanal                                                                                       | f
 1752      | Phenol, 2-methoxy-4-(1-propenyl)-, (E)- ; trans-iso-eugenol                                        | f
 1753      | 2-methoxy-4-propylguaiacol; 4-propylguaiacol-TMS                                                   | f
 1754      | 4-ethyl-2-methoxyphenol; 4-ethylguaiacol-TMS                                                       | f
 1755      | 1,2-Benzenediol                                                                                    | f
 1756      | Hydroquinone; p-benzenediol                                                                        | f
 1757      | Resorcinol; m-benzenediol                                                                          | f
 1758      | 4-hydroxy benzeneethanol                                                                           | f
 1759      | 1,6-Dimethylnaphthalene                                                                            | f
 1760      | Phenol, 2,6-dimethyl-                                                                              | f
 1762      | Hydroxybenzaldehydes                                                                               | f
 1763      | Guaiacyl acetone                                                                                   | f
 1764      | 4-ethylsyringol                                                                                    | f
 1765      | 4-propyl syringol                                                                                  | f
 1766      | allylsyringol                                                                                      | f
 1767      | 4-(1-propenyl)syringol                                                                             | f
 1768      | Syringyl acetone                                                                                   | f
 1770      | Dibenzodef,mnochrysene; anthanthrene                                                               | f
 1773      | N-hexacosanoic acid                                                                                | f
 1774      | n-9-octadecenoic acid                                                                              | f
 1776      | 8,15-pimaradien-18-oic acid                                                                        | f
 1777      | 3,4-dimethoxybenzaldehyde; veratraldehyde                                                          | f
 1778      | Propionylsyringol                                                                                  | f
 1779      | Butyrylsyringol                                                                                    | f
 1780      | Sinapylaldehyde                                                                                    | f
 1782      | Other sugars                                                                                       | f
 1783      | 7-oxodehydroabietic acid                                                                           | f
